,title,movie_id,score,genre
13886,야쿠자 대 닌자,1173609.0,3.44,액션
13887,화성에 가다,413721.0,1.0,드라마
13888,약수터 부르스,407369.0,6.55,액션
13889,작은 소망,5439943.0,7.69,코미디
13890,애니멀 크래커,5436725.0,8.6,액션
13893,무적의 청룡언월도,5355970.0,2.5,액션
13897,백년의 기억,5325359.0,4.55,다큐멘터리
13899,라비린스,5310804.0,8.43,액션
13900,할로윈: 살인마 잭,5258868.0,6.17,공포/스릴러
13904,해커: 조작된 세계,5181546.0,0.0,액션
13905,무림 마스터,5131944.0,0.0,액션
13906,진저 스냅 3,5102389.0,6.85,액션
13907,토네이도: 지구 재앙의 날,5077512.0,1.9,액션
13908,돌아온 판관 포청천 - 찰미안,5073480.0,0.0,드라마
13911,서유기 리턴즈,5038286.0,5.87,액션
13912,영원한 사랑,5029535.0,8.06,드라마
13915,오빠가 화났다,5007396.0,0.0,코미디
13916,불놀이,4900445.0,9.0,김세인
13917,트랜짓 17,4893261.0,0.0,액션
13919,크로스: 신의후예,4870466.0,5.5,액션
13920,아마란스: 가장 완벽한 낙원,4858332.0,0.0,공포/스릴러
13921,지상 최대의 서커스,4858326.0,7.8,헨리 헤서웨이
13922,어쩌다 액션 히어로,4802697.0,0.0,액션
13923,카운티 라인,4799025.0,0.0,액션
13925,공포의 묘지: 망자의 저주,4776744.0,0.0,공포/스릴러
13926,황비홍 - 전설의 묵룡도를 찾아서,4740557.0,0.0,액션
13927,"파리, 사랑이 머문 곳",4685714.0,0.0,코미디
13928,불의 여인,4674071.0,0.0,공포/스릴러
13929,평양 맨발,4651268.0,9.5,남기남
13930,카프리콘 프로젝트,4629331.0,7.06,드라마
13931,즐거운 영혼,4629333.0,6.75,코미디
13932,시크릿 웨폰,4578896.0,0.0,액션
13933,소년병,4512027.0,10.0,정지연
13934,그 밤,4456404.0,0.0,신시정
13935,기적의 케이크,4378231.0,0.0,코미디
13936,0000,4378262.0,10.0,드라마
13937,트레킹: 저주의 숲,4325641.0,2.0,액션
13938,심룡계약,4291082.0,7.43,액션
13939,완벽한 살인,4273933.0,4.0,액션
13941,블랙 사이트,4218096.0,6.2,액션
13942,비엔비 헬,4205313.0,0.0,공포/스릴러
13943,테라피,4180703.0,0.0,공포/스릴러
13944,하얀 원피스를 입은 소녀,4145355.0,10.0,드라마
13945,표백,4145354.0,10.0,액션
13946,프래지어 파크 파라노말,4116199.0,10.0,코미디
13947,마이네임이즈,4101901.0,0.0,드라마
13948,내 아내의 비밀,4078476.0,0.0,드라마
13949,엑시트 14,4030046.0,2.0,공포/스릴러
13950,컨피던스,3979713.0,6.92,제임스 폴리
13952,강한 칼: 도도견혈,3834641.0,4.5,액션
13953,레귤러 쇼 더 무비,3829048.0,10.0,코미디
13954,나인 더 무비,3814298.0,0.0,코미디
13955,데드 트리거,3800063.0,3.55,액션
13958,비욘드 리뎀션,3735896.0,3.75,액션
13961,트랜스퍼런스,3604857.0,9.5,알렉스 갈빈
13962,황야의 총잡이,3604866.0,0.0,액션
13963,이미그레이션 게임,3593765.0,5.36,액션
13964,코만체로스,3652738.0,6.63,액션
13965,하비,3504145.0,7.7,코미디
13968,생일축하,3236572.0,9.64,드라마
13969,내 생애 첫,3236579.0,10.0,드라마
13970,조지 오브 정글 2,3208446.0,4.25,액션
13972,디스코,2991492.0,7.5,코미디
13973,암흑가의 무소속,2941301.0,9.0,액션
13974,무,2941302.0,7.0,액션
13975,모스트 데인저러스 게임,2924446.0,0.0,액션
13976,좀비 아웃브레이크,2878877.0,3.11,드라마
13979,톡신,2833106.0,0.0,액션
13980,소로우,2823996.0,5.0,공포/스릴러
13982,마궁매영: 유령극장,2730812.0,5.55,공포/스릴러
13983,라스베가스 습격작전,2654808.0,0.0,액션
13984,프리즈너 엑스,2582920.0,5.71,공포/스릴러
13985,아포칼립스: 지하세계,2543941.0,3.0,액션
13986,솔저 스토리,2523880.0,7.0,드라마
13987,햄릿 고스트,2519164.0,6.2,공포/스릴러
13989,백 인 더 데이,2501463.0,8.0,코미디
13991,거친 미녀들,2311138.0,10.0,액션
13992,데스노트 vs 이블노트,2311136.0,6.6,공포/스릴러
13993,더블트러블 : 과속스캔들,2221677.0,3.5,코미디
13994,패스트트랙:무한 질주,2173884.0,7.0,액션
13997,크리스마스의 기적:욜키2,2161497.0,0.0,코미디
14003,록의거장 - 닐영의여정,2027039.0,0.0,다큐멘터리
14006,파이어 트위스터,1947202.0,1.91,액션
14013,인에일리어너블,1764070.0,1.0,드라마
14014,4명의 암살자,1708643.0,4.17,공포/스릴러
14015,더 쉬프트,1694180.0,0.0,드라마
14016,배드 워즈,1648689.0,6.82,코미디
14017,레전드 오브 네티아,1478901.0,3.71,액션
14019,우리 쫑내자!,1301718.0,6.4,드라마
14020,옥천 전투,1301720.0,10.0,드라마
14021,곤져 2,594854.0,4.8,공포/스릴러
14022,꼬마 감독 이안,441395.0,10.0,애니메이션
14023,내 안의 영화,416190.0,0.0,독립영화
14024,어서오시게스트하우스,5436733.0,8.99,코미디
14026,말괄량이 길들이기,5393229.0,8.0,코미디
14027,영원한 거주자,5333744.0,0.0,액션
14028,위험한 공범,5333729.0,6.5,액션
14029,테이블 매너,5311668.0,7.0,김민규
14030,천년학,5262249.0,7.57,드라마
14031,벨리 오브 비스트,5258853.0,3.86,액션
14032,광견 아토스,5181541.0,0.0,액션
14033,레드 블레이드: 최강닌자소녀의 탄생,5140004.0,0.0,액션
14034,배틀 오브 레전드,5118448.0,0.0,액션
14035,불륜,5106927.0,9.89,드라마
14036,7일간의 어둠,5102411.0,4.5,공포/스릴러
14038,사랑만의 언어,5084532.0,8.85,한상희
14042,작전 레닌그라드,4990311.0,0.0,액션
14043,"맨, 홀",4978660.0,0.0,허현웅
14044,장군재상 : 부용밀안,4974764.0,0.0,코미디
14045,더 케이지,4967609.0,0.0,액션
14046,수호지 - 천하대인,4951066.0,5.78,액션
14047,디엠지:리로드,4906624.0,0.0,액션
14048,점퍼: 더 비기닝,4889360.0,5.0,SF/판타지
14051,봄에 피어나다,4863309.0,8.0,정지연
14052,위 아 리틀 좀비,4848727.0,7.5,드라마
14053,스마트 체이스,4848723.0,2.48,액션
14054,뜻밖의 우정,4821428.0,0.0,드라마
14055,루시드: 자각몽,4807677.0,0.0,액션
14056,다운시커,4799014.0,0.0,SF/판타지
14059,무림방주: 절대고수의 탄생,4780858.0,10.0,드라마
14060,딥 워터 서바이벌,4755928.0,5.0,공포/스릴러
14061,소림쿵푸: 마지막 대결,4753142.0,1.67,액션
14062,무죄구역,4744803.0,3.56,드라마
14063,우리에게 축배를,4698504.0,0.0,김성수
14064,델리리움,4666474.0,1.0,공포/스릴러
14065,Z 파이터스,4648441.0,0.0,액션
14066,아메리칸 우먼,4609728.0,0.0,드라마
14067,좀비 창궐의 날,4613563.0,0.0,공포/스릴러
14069,2047 버추얼 레볼루션,4520560.0,4.5,액션
14071,세상의 종말을 예언하는 소년: 프로디지,4499394.0,1.74,드라마
14072,쉐도우 울브스,4406418.0,0.0,액션
14073,은행강도 대소동,4392361.0,7.0,액션
14074,헌팅 앳 더 렉토리,4345143.0,1.0,드라마
14075,메기의 추억,4253140.0,9.91,드라마
14076,허리케인,4180711.0,0.0,공포/스릴러
14078,태권소년의 우울,4123328.0,3.0,애니메이션
14079,체크 메이트 캅,4116206.0,1.5,액션
14081,사이렌 송,4075657.0,0.0,공포/스릴러
14082,불륜살인,4059556.0,0.0,드라마
14083,폴리스 스파이,3927339.0,3.87,코미디
14084,베이스켓볼,3927397.0,7.6,코미디
14085,벤 10 : 에일리언 스웜,3916419.0,5.43,액션
14086,테이프,3834639.0,0.0,공포/스릴러
14087,덱스터의 실험실 : 시간 여행,3803014.0,6.0,애니메이션
14088,언노운 게스트,3800091.0,0.0,액션
14089,태어나서 미안해,3785430.0,7.11,코미디
14093,신오오쿠보이야기:마이네임,3604842.0,1.67,드라마
14094,더 머니,3428838.0,7.0,코미디
14095,사일런트 워,3406721.0,1.33,액션
14097,더블 테이크,3394105.0,5.0,액션
14098,찰리의 진실,3425698.0,5.81,공포/스릴러
14099,캠퍼스 코드,3368377.0,0.0,액션
14100,배드 어스,3236568.0,9.0,코미디
14108,아메리칸 컨저링,3063022.0,4.27,공포/스릴러
14109,나의 혁명,3063018.0,0.0,드라마
14110,키드냅 시티,3019408.0,6.8,드라마
14111,티미의 아주 특별한 여름 방학,2954423.0,0.0,코미디
14112,빅터 영 페레즈,2894712.0,5.42,드라마
14114,사이드트랙크드,2658596.0,0.0,코미디
14118,크룰: 두 얼굴의 사나이,2485235.0,5.67,액션
14119,야키자키 미애,2474187.0,7.75,권문선
14120,젬 앤 더 홀로그램,2222558.0,5.63,액션
14121,크리스마스의 기적:욜키1914,2175529.0,0.0,코미디
14124,헬리온,2129305.0,5.6,드라마
14125,인트루더스2015,2119008.0,5.43,공포/스릴러
14126,다크니스: 영혼의 그림자,2107687.0,3.22,공포/스릴러
14127,데스그립,1937337.0,0.0,액션
14128,롤 바운스,1916631.0,8.4,코미디
14131,3윅스투데이토나,1764069.0,10.0,드라마
14132,라스트 엘비스,1756364.0,7.09,드라마
14133,엘피홉킨스,1676453.0,5.5,공포/스릴러
14135,종횡사해 2,1353113.0,3.0,액션
14136,낯선 곳 낯선 시간,1288636.0,8.91,드라마
14137,룸 서비스,838695.0,7.0,코미디
14138,빅 샷 콜러,537948.0,5.0,드라마
14140,4교시 추리영역,5432512.0,5.03,공포/스릴러
14142,B급호러단편선,5399042.0,0.0,공포/스릴러
14143,어센트: 타임슬립,5377203.0,0.0,액션
14144,진파,5377200.0,0.0,드라마
14145,케인 파일,5377214.0,1.0,액션
14146,금의위3: 황제의검,5368798.0,0.0,액션
14147,루비,5368792.0,8.89,드라마
14149,"봄, 눈",5364799.0,7.35,드라마
14150,깡패와 소녀,5355965.0,8.03,드라마
14151,베이루트: 리미티드 아워,5346466.0,6.0,액션
14154,마이 럭키 스타,5333722.0,7.43,코미디
14155,테우리,5317619.0,7.31,드라마
14156,모텔 속 그들,5311679.0,0.0,드라마
14157,타임 어게인,5295523.0,0.0,액션
14158,칼슈타트의 제왕들,5295527.0,0.0,드라마
14160,보스,5258854.0,6.88,액션
14161,주전 와인전쟁,5212137.0,4.9,액션
14162,새벽 세시 : 잠들지 못한 자의 이야기,5201523.0,7.0,공포/스릴러
14163,아쿠아렐라,5193699.0,0.0,다큐멘터리
14166,포썸: 죽음을 부르는 기억,5068576.0,0.0,공포/스릴러
14167,콜드 브룩 미스터리,5025599.0,0.0,공포/스릴러
14168,더 울프 아워,4996459.0,0.0,드라마
14169,동행,4996468.0,0.0,드라마
14170,블랙크리스마스,4967495.0,0.0,공포/스릴러
14171,어롱 더 로드사이드,4944683.0,7.91,코미디
14172,사과씨의 맛,4910374.0,0.0,드라마
14173,소시오패스,4893278.0,1.0,액션
14174,스톰프 더 야드 2 : 홈커밍,4896911.0,9.5,드라마
14176,뷰티풀 보이스,4951056.0,5.63,코미디
14178,에어리언 대침공,4831844.0,0.0,액션
14179,1944: 인간병기,4726008.0,0.0,액션
14180,스튜핏 영 하트,4692221.0,0.0,드라마
14181,천하제패 : 반란의 시대,4703433.0,0.0,액션
14182,더 스쿨,4662911.0,1.33,공포/스릴러
14184,더 팩토리: 최후의 협상,4561480.0,0.0,공포/스릴러
14185,대학 괴짜들,4544809.0,6.83,드라마
14187,비밀 첩보원,4517759.0,0.0,액션
14190,다크 케이브,4306382.0,8.45,드라마
14191,방세옥-천하대전,4306417.0,0.0,액션
14192,아서와 클레어,4291088.0,0.0,코미디
14193,화이트 스페이스,4291081.0,0.0,공포/스릴러
14194,크로토아,4273927.0,8.0,드라마
14195,샤론 1.2.3.,4163553.0,0.0,코미디
14196,세이브 미,4145369.0,10.0,드라마
14197,신혼여행,4145350.0,0.0,드라마
14198,프리 크라임,4116205.0,0.0,다큐멘터리
14203,권력:욕망의 올가미,3984441.0,0.0,공포/스릴러
14204,동상이몽 시스터즈,3967812.0,4.25,코미디
14205,그림자 킬러,3910658.0,8.0,공포/스릴러
14206,블러드서킹 바스터즈,3736167.0,5.33,코미디
14210,뎀,3680236.0,7.96,공포/스릴러
14211,프로젝트 : 에덴,3664141.0,5.0,공포/스릴러
14212,제미니,3633128.0,3.67,공포/스릴러
14213,백 투 바탄,3628511.0,6.8,액션
14214,사이러스,3619906.0,7.29,코미디
14215,최후의 배틀,3578391.0,0.0,액션
14216,최고수전: 전설의 살인마,3565372.0,0.0,액션
14217,댄싱 잇츠 온,3559260.0,0.0,드라마
14218,용의자: 폭탄 테러를 막아라,3506741.0,10.0,액션
14220,코르키 로마노,3394371.0,8.8,액션
14221,아메리칸 드림즈,3422107.0,6.38,코미디
14222,리턴 투 아나콘다,3370328.0,2.94,액션
14224,끄다,3236578.0,10.0,드라마
14225,무림9대문파-호골매화,3243512.0,4.25,드라마
14227,엘에이 문라이트,3177301.0,0.0,코미디
14228,블러드 서커스,3145782.0,0.0,액션
14230,다크쇼: 익스트림 서바이버,3115074.0,1.67,드라마
14231,몬스터 아일랜드,3019389.0,1.89,액션
14232,사일런트 스크림스,2956695.0,1.0,공포/스릴러
14233,데몬 헌터,2914536.0,1.33,액션
14234,애니멀즈,2658595.0,0.0,드라마
14235,지옥의 슬로터,2633453.0,7.0,공포/스릴러
14236,앱솔루틀리 패벌러스: 더 무비,2539568.0,6.2,코미디
14237,데스 스파이더,2535880.0,4.5,SF/판타지
14242,데드 오브 윈터 : 생존게임,2316038.0,4.15,공포/스릴러
14245,솔드 아웃 2,2267779.0,0.0,코미디
14247,에이트 크레이지 나이트,2260750.0,6.86,애니메이션
14256,점핑 더 브룸,2111812.0,6.56,코미디
14263,팻 걸즈,1916861.0,7.06,코미디
14266,"베토벤, 교향곡 5번 C단조, op. 67",1858007.0,0.0,공연실황
14267,레이트 페이시스 : 늑대의 저주,1810744.0,5.43,드라마
14272,동강은 흐른다,1332372.0,0.0,독립영화
14273,비랄의 멋진 세상,831407.0,4.33,다큐멘터리
14274,더 빌리지 : 저주의 시작,594855.0,3.17,공포/스릴러
14275,파인딩 제누아,569881.0,8.0,드라마
14279,브레인웨이브,604541.0,7.19,드라마
14280,신 복수무정,5422195.0,10.0,액션
14281,부그와 엘리엇 3,5403632.0,10.0,액션
14282,그들만의 도시,5393364.0,0.0,드라마
14283,봉신방: 달기전,5389183.0,0.0,액션
14284,게르니카,5382666.0,6.57,액션
14285,신밧드의 대모험,5364761.0,7.33,액션
14286,나들이,5346441.0,10.0,드라마
14287,천장지구 3 - 풍화가인,5317612.0,6.75,두기봉
14288,무공비계,5291756.0,5.25,액션
14290,기묘한 이야기: 리플레이,5246241.0,3.33,액션
14291,샤크 쓰나미,5242477.0,7.33,액션
14292,엔카운터,5225046.0,0.0,드라마
14293,키스할까요,5225011.0,7.01,코미디
14294,익스트림 게임 : 서울어택,5212139.0,4.71,액션
14295,몽골의 말조련사 아버지,5206423.0,0.0,다큐멘터리
14297,디지몬 세이버즈 8기: 궁극파워! 버스트 모드 발동!!,5160915.0,8.0,애니메이션
14300,극장판 울려라! 유포니엄,5029545.0,8.97,애니메이션
14302,스크림: 더 파이널,5018887.0,4.67,공포/스릴러
14304,황비홍-분노적권두,5007297.0,0.0,액션
14305,설,4967508.0,7.62,드라마
14308,표자두 임충,4903031.0,0.0,액션
14309,더캐스팅,4900460.0,0.0,드라마
14310,성기사단: 어둠의 마법사,4893269.0,1.5,액션
14311,사랑의 종합병원,4889379.0,7.08,드라마
14312,미스터리 도굴단: 사라진 보물,4858315.0,5.62,액션
14315,키메라 DNA 프로젝트,4799016.0,0.0,드라마
14316,크레이지 특공대,4795624.0,0.0,액션
14317,무간지옥 - 아웃 오브 인페르노,4774377.0,6.17,액션
14319,인질의 극,4753140.0,9.64,드라마
14321,할머니의 고양이 그리고 522걸음의 여행,4726019.0,0.0,액션
14322,쥬라기 펫의 모험,4703439.0,0.0,액션
14323,루프홀,4685721.0,0.0,드라마
14326,독촉,4456409.0,0.0,서태범
14327,네레우스: 바다의 괴물,4402463.0,0.0,공포/스릴러
14328,작전명 아이다호,4392376.0,0.0,액션
14329,컨덕트,4361105.0,0.0,공포/스릴러
14330,웨스트 오브 헬,4345146.0,1.5,액션
14331,웅녀,4297297.0,0.0,드라마
14333,샤일로,4172678.0,0.0,드라마
14334,사랑하면 죽는 여자 봉순이,4145349.0,9.67,드라마
14335,일조권,4112833.0,10.0,드라마
14336,청년맹진기,4101907.0,0.0,SF/판타지
14337,재담,4101906.0,0.0,드라마
14338,안식처,4085414.0,0.0,드라마
14339,단팥죽,4106190.0,0.0,드라마
14340,적혈장군:뱀파이어 헌터,4078494.0,0.0,액션
14341,쿵푸 워리어,4073745.0,0.0,액션
14342,수용소 탈출: 체르보니,4018040.0,0.0,드라마
14346,청춘 낙서 2,3906480.0,5.5,액션
14347,레드 후드,3785415.0,0.0,공포/스릴러
14348,스탠드업 가이,3735066.0,5.5,코미디
14349,마녀의 덫: 마법의 슬리핑 뷰티,3734869.0,0.0,액션
14350,쿵푸 트래블러 : 북퇴,3734862.0,4.69,액션
14351,베스트 프렌즈 포에버,3713717.0,0.0,드라마
14352,백만장자 프로젝트,3676627.0,8.06,코미디
14354,그리스 2,3672923.0,7.48,드라마
14355,솔버,3664154.0,0.0,액션
14356,리-에볼루션,3655703.0,10.0,액션
14359,평원을 지나서,3581466.0,9.0,드라마
14360,더 로스트 트리,3562055.0,5.5,드라마
14361,청춘의 모험,3504163.0,0.0,드라마
14362,800 블렛,3370790.0,5.37,액션
14363,더 미드나잇 스윔,3335517.0,0.0,드라마
14364,완전 범죄: 키드냅,3320594.0,6.13,공포/스릴러
14365,"안녕,프랭크",3279171.0,0.0,코미디
14368,비버리 힐스 캅 3,3126346.0,5.75,액션
14371,무림지존: 천하제일검,2717817.0,4.75,액션
14372,드래곤 파이터 P-51,2441908.0,4.55,액션
14373,극장판 세인트 세이야 - 사신 에리스,2407128.0,0.0,액션
14374,엠마의 기회,2388296.0,6.2,드라마
14375,언더클래스맨,2312640.0,6.47,액션
14376,빅 타임 무비,2296884.0,0.0,코미디
14378,다크웹:죽음의게임,2283213.0,2.79,액션
14380,2016 라 페니체 신년음악회,2229182.0,0.0,공연실황
14384,더글라스 패밀리,2171221.0,6.78,드라마
14386,라이프세이버,2118080.0,6.0,코미디
14387,인턴게임,2113325.0,5.79,코미디
14388,내 친구 버디,2106292.0,8.75,액션
14390,더 송,2027067.0,5.5,드라마
14391,팻 알버트,1923785.0,6.88,코미디
14392,카프리치오,1860157.0,0.0,공연실황
14393,스모키 밴디트,1816330.0,6.0,액션
14395,스파이럴,1641707.0,6.7,액션
14396,두 번째 사랑,1584065.0,0.0,드라마
14397,인 더 콜드 콜드 나잇,1357766.0,10.0,드라마
14399,딱정벌레,1289006.0,5.0,드라마
14400,지구대참사,613921.0,4.31,액션
14402,영화를 만드는 사람,408798.0,8.0,다큐멘터리
14403,고사: 피의 중간고사,5432511.0,6.82,공포/스릴러
14405,엘라 벨라 빙고: 친구 찾기 대작전,5411518.0,4.73,애니메이션
14406,진짜 진짜 잊지마,5377236.0,7.9,드라마
14407,카자흐 스트라이크,5355967.0,8.0,액션
14409,미안해하지 않았으면 좋겠어,5307793.0,0.0,이다연
14410,내가 같이 있어 줄게,5310321.0,0.0,드라마
14411,실버라도,5317535.0,7.79,액션
14412,무림: 광혼도,5291742.0,0.0,액션
14415,할로윈 아일랜드,5262259.0,0.0,액션
14416,야마카시 2,5258857.0,4.2,액션
14417,킬 모드,5246245.0,2.18,액션
14418,닥터 K,5225021.0,5.73,드라마
14419,더 윈드: 악마의 속삭임,5201529.0,0.0,공포/스릴러
14420,코핀 2,5188818.0,0.0,액션
14421,위험한 나의 형제,5185775.0,0.0,액션
14422,어니언,5106925.0,0.0,코미디
14424,독수인심,5088707.0,0.0,액션
14425,보존상: 천년의 유혼,5084562.0,10.0,드라마
14430,그랜드 아일,5068577.0,0.0,액션
14432,안녕 올리버,5062471.0,0.0,드라마
14434,빅킬,4990299.0,0.0,액션
14435,달콤한 연인들,5007291.0,0.0,코미디
14436,집 속의 집 속의 집,4959239.0,0.0,다큐멘터리
14437,달콤한 열여섯,4955312.0,7.21,드라마
14438,미이라 비기닝,4955314.0,3.14,액션
14442,사랑은 지금부터 시작이야,4889378.0,8.25,드라마
14444,혈투 : 황위쟁탈전,4955304.0,0.0,액션
14445,북경 자전거,4863310.0,0.0,드라마
14446,사형극장,4863311.0,10.0,황규일
14449,나는 할렐루야 아줌마였다,4810883.0,6.5,김수형
14450,악셀러레이션,4819390.0,0.0,액션
14452,황비홍 - 왕의 귀환,4765604.0,0.0,액션
14453,크로스 워즈,4763484.0,1.86,액션
14454,존과 맥의 요상한 우주여행,4703438.0,0.0,SF/판타지
14455,비잉 어니스트,4629336.0,5.0,코미디
14456,메이크업,4512024.0,0.0,드라마
14457,그림자도 없다,4512022.0,9.57,김종우
14459,사십춘기의 도전 : 사이클,4470573.0,0.0,드라마
14460,밤하늘은 오늘도,4456393.0,0.0,이충희
14462,향수,4456408.0,0.0,김진규
14463,씬스틸러,4456397.0,0.0,김동하
14464,컨저링 더 데드,4389864.0,0.0,공포/스릴러
14465,더 레이스,4356039.0,0.0,코미디
14468,블랙마크,4253162.0,4.0,액션
14469,저주받은 병사,4218103.0,0.0,액션
14470,네일스,4218107.0,6.33,공포/스릴러
14472,그녀의 음악,4145377.0,0.0,드라마
14473,똥가방,4101900.0,0.0,코미디
14474,케이: 여배우 살인사건의 비밀,4062562.0,0.0,액션
14476,반전손님,3861438.0,9.0,공포/스릴러
14479,알래스카의 혼,3693775.0,8.5,헨리 헤서웨이
14481,카풀,3623594.0,7.5,코미디
14482,회전목마,3786597.0,0.0,드라마
14483,데모닉 : 죽은 자의 부활,3578390.0,5.25,공포/스릴러
14484,망자의 지정석,3565375.0,0.0,공포/스릴러
14488,아웃 콜드,3394001.0,6.63,코미디
14490,더 미싱 걸,3335518.0,0.0,코미디
14491,파이어드,3236577.0,7.0,액션
14492,느리게,3236566.0,10.0,드라마
14494,퀸 크랩,3155898.0,4.0,SF/판타지
14497,굿 캅 배드 캅,3102193.0,3.15,액션
14498,테이크다운:어스,3063029.0,2.0,SF/판타지
14500,더 라스트 잡,2956915.0,0.0,액션
14501,데스 트랩:사신의 법칙,2904303.0,0.0,공포/스릴러
14503,프라임 미니스터,2757915.0,1.0,공포/스릴러
14507,헌팅 더 레전드,2314018.0,7.2,공포/스릴러
14510,낫 이즐리 브로큰,2279101.0,6.5,드라마
14511,즐거운 경찰,2226368.0,6.85,액션
14512,바보들의 거짓말,2217501.0,3.0,코미디
14516,별나라에서 온 머펫,2119759.0,7.0,코미디
14517,붉은 군단,2119002.0,7.5,다큐멘터리
14520,애인차는 법,2099587.0,7.36,코미디
14521,드래곤 레저렉션,2046912.0,0.0,SF/판타지
14524,브라보 대디,1910575.0,5.67,코미디
14525,헨델 - 메시아,1870007.0,0.0,공연실황
14526,"헤르베르트 폰 카라얀 베를린 필하모닉 오케스트라 베토벤, 교향곡 6번",1861493.0,0.0,공연실황
14527,베토벤 피아노 협주곡 3번,1858289.0,0.0,공연실황
14528,"모차르트, 현악 5중주 C장조 K. 515",1858022.0,0.0,공연실황
14530,지구여 멈춰라 내리고 싶다,1813831.0,10.0,이재웅
14534,카인과 아벨,1534649.0,5.75,액션
14535,데메킹,1486323.0,5.0,액션
14537,"블레스 미, 울티마",1230525.0,6.0,액션
14538,글리치 인 더 그리드,557169.0,5.0,드라마
14539,부다페스트 스토리,5439945.0,7.84,공포/스릴러
14542,약속한 여자,5431331.0,10.0,드라마
14543,덩케르크 이스케이프,5426972.0,6.0,액션
14544,블러드 차일드,5416583.0,0.0,공포/스릴러
14545,발자크의 나귀 가죽,5410637.0,0.0,드라마
14546,돈바스: 최후의 결전,5377230.0,0.0,액션
14547,어게인,5372609.0,7.2,드라마
14548,도쿄 스케치,5346443.0,0.0,멜로
14550,킹 아더 카멜롯의 기사,5333740.0,2.0,액션
14551,왓쳐,5333734.0,6.24,액션
14552,왕대륙의 기묘기사,5345700.0,5.75,액션
14554,썬샤인 패밀리,5315185.0,0.0,코미디
14555,보충수업,5312876.0,0.0,장영선
14556,16세의 사운드트랙,5306115.0,8.0,코미디
14558,텍사스의 얼간이들,5295037.0,6.75,액션
14561,인유어드림,5242614.0,0.0,드라마
14562,모두의 천사 가디,5196993.0,8.31,코미디
14563,동구 밖,5189486.0,0.0,김현탁
14564,비련의 댄서 투투,5185773.0,0.0,드라마
14566,야에코의 허밍,5160933.0,0.0,드라마
14568,소림절세귀동 - 천하곡술,5135698.0,0.0,액션
14569,프롬 베네쓰,5102415.0,0.0,공포/스릴러
14572,강호제일검 금강철선,5090213.0,0.0,드라마
14575,피스 메이커 철: 상도,5048712.0,0.0,액션
14576,마스터 플랜,5068572.0,8.5,액션
14577,령마전,5038285.0,0.0,액션
14578,이기적인 것들,5029067.0,0.0,상훈
14579,레드 아일랜드,5023127.0,0.0,공포/스릴러
14582,수호지: 용의 부활,5007304.0,0.0,액션
14586,요괴대전,4971644.0,0.0,액션
14587,데이비드 시크릿,4951079.0,0.0,액션
14588,스콜피온: 대테러 진압 작전,4930095.0,0.0,액션
14589,히치하이커,4900456.0,0.0,드라마
14590,반상회,4900451.0,0.0,드라마
14591,굿 파더,4900454.0,0.0,드라마
14592,에일리언 우주전쟁,4881163.0,0.0,액션
14593,살인병기 격리구역,4831845.0,0.0,액션
14594,팅커 그래디,4776747.0,0.0,드라마
14595,아무도 모를꺼야,4772818.0,7.75,드라마
14596,피스타치오,4768634.0,0.0,액션
14598,애니 불릿 윌 두,4726005.0,0.0,액션
14599,광화문통 아이,4698505.0,4.0,이원세
14600,보트 빌더,4698508.0,0.0,드라마
14601,미래에게 생긴 일,4677407.0,0.0,유주현
14603,벌레스크,4662905.0,0.0,드라마
14604,스텝 온: 바디랭귀지,4632812.0,0.0,드라마
14605,울프 특공대,4632791.0,1.0,액션
14607,익스페트리어트,4530012.0,0.0,공포/스릴러
14608,투모로우 맨,4517749.0,0.0,드라마
14609,네 발의 크리스마스,4496298.0,0.0,코미디
14611,정글리,4456269.0,10.0,액션
14613,스턱,4441239.0,10.0,드라마
14614,카나리해,4393697.0,0.0,코미디
14615,겨울잠,4378268.0,0.0,드라마
14616,치맛바람,4378280.0,0.0,드라마
14617,불면증,4336807.0,0.0,공포/스릴러
14618,공포의 신생아실,4306412.0,1.33,공포/스릴러
14619,버스틸러,4297288.0,10.0,드라마
14620,바른 어린이,4297269.0,0.0,드라마
14621,두 얼간이 2,4284379.0,0.0,코미디
14623,특권,4163557.0,0.0,드라마
14624,내 여자친구는 천사,4160765.0,0.0,코미디
14625,에일리언: 지구침공의 날,4160757.0,3.75,드라마
14626,사스카치 빅풋,4146763.0,0.0,공포/스릴러
14627,사랑과 소유,4146757.0,0.0,공포/스릴러
14628,"다시, 오늘",4145365.0,0.0,드라마
14629,레전더리: 툼 오브 더 드래곤,4131427.0,10.0,액션
14630,익수프레스 투어,4123324.0,8.33,김영록
14631,주위를 맴돌고 있어,4085417.0,10.0,드라마
14632,틈,4085418.0,0.0,드라마
14633,나는 너를 찍는다,4085040.0,0.0,공포/스릴러
14634,배드 캅,3995330.0,0.0,액션
14635,듀란트 네버 클로즈,3995331.0,0.0,액션
14636,슬랩 샷,3933976.0,6.5,조지 로이 힐
14637,데미갓 워즈,3927333.0,0.0,액션
14638,브로큰: 어 뮤지컬,3923201.0,0.0,드라마
14640,괴담,3834624.0,0.0,공포/스릴러
14641,리벤지:복수의 시작,3785482.0,0.0,드라마
14642,드림스 아이 네버 해드,3747448.0,10.0,드라마
14643,클럽 라이프,3735065.0,5.25,드라마
14647,앤: 영혼이 깃든 인형,3639453.0,1.4,공포/스릴러
